record_id,source,material_code,description,attributes,ground_truth_group,variant
cpse-07587,maintenance,BOLT_M12-07587,STEEL FASTENER M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,terminology
cpse-01549,erp,BOLT_B-01549,CARBON STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,near_duplicate
cpse-06925,erp,BOLT_B-06925,CARBON STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,near_duplicate
cpse-07697,catalogue,WASHER-07697,MATÉRIEL STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,multilingual
cpse-08202,maintenance,PIPE-08202,CARBON STEEL PIPE 50mm SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,unit_format
cpse-06844,erp,NUT_M10-06844,STEEL HEX NUT 10 mm GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,unit_format
cpse-06059,catalogue,GASKET-06059,MATÉRIEL SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,multilingual
cpse-00916,erp,NUT_M10-00916,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,terminology
cpse-06846,maintenance,UNRELATED_570-06846,UNRELATED MATERIAL 570 CERAMIC LINER,"{""size"": ""670 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_570,unrelated
cpse-06587,catalogue,UNRELATED_548-06587,UNRELATED MATERIAL 548 CERAMIC LINER,"{""size"": ""648 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_548,unrelated
cpse-08096,catalogue,CABLE-08096,CÂBLE PUISSANCE 4 ÂMES 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,multilingual
cpse-06766,erp,FLANGE-06766,MATÉRIEL WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,multilingual
cpse-03386,catalogue,BOLT_C-03386,STEEL BOLT 10 mm GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,unit_format
cpse-03221,catalogue,WASHER-03221,STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,exact
cpse-02654,catalogue,BOLT_C-02654,STEEL BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,exact
cpse-08745,maintenance,BEARING-08745,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,near_duplicate
cpse-07211,catalogue,GASKET-07211,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,exact
cpse-00488,catalogue,CABLE-00488,POWER CABLE 4 CORE 240VAC,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,unit_format
cpse-02723,catalogue,UNRELATED_226-02723,UNRELATED MATERIAL 226 CERAMIC LINER,"{""size"": ""326 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_226,unrelated
cpse-01698,maintenance,PIPE-01698,TUBO ACERO CARBONO 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,multilingual
cpse-00221,catalogue,WASHER-00221,MATÉRIEL STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,multilingual
cpse-09454,erp,FLANGE-09454,MATÉRIEL WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,multilingual
cpse-01994,catalogue,BOLT_C-01994,STEEL FASTENER M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,terminology
cpse-01978,erp,FLANGE-01978,MATÉRIEL WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,multilingual
cpse-01945,erp,BOLT_B-01945,STEEL FASTENER M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,terminology
cpse-00040,erp,NUT_M10-00040,STEEL HEX NUT 10 mm GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,unit_format
cpse-03950,catalogue,BOLT_C-03950,CARBON STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,near_duplicate
cpse-03783,maintenance,BOLT_M12-03783,STL BLT M12 GR B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,abbreviation
cpse-04060,erp,UNRELATED_338-04060,UNRELATED MATERIAL 338 CERAMIC LINER,"{""size"": ""438 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_338,unrelated
cpse-06505,erp,BOLT_B-06505,CARBON STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,near_duplicate
cpse-05550,maintenance,PIPE-05550,CARBON STEEL TUBE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,terminology
cpse-01739,catalogue,GASKET-01739,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,abbreviation
cpse-03166,erp,FLANGE-03166,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,near_duplicate
cpse-04469,catalogue,WASHER-04469,STL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,abbreviation
cpse-00226,erp,FLANGE-00226,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,near_duplicate
cpse-04716,maintenance,MOTOR-04716,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,unit_format
cpse-09447,maintenance,BOLT_M12-09447,MATÉRIEL STEEL BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,multilingual
cpse-02982,maintenance,UNRELATED_248-02982,UNRELATED MATERIAL 248 CERAMIC LINER,"{""size"": ""348 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_248,unrelated
cpse-00374,catalogue,BOLT_C-00374,STL BLT M10 GR C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,abbreviation
cpse-03083,catalogue,GASKET-03083,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,abbreviation
cpse-09500,catalogue,CABLE-09500,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,exact
cpse-02763,maintenance,BOLT_M12-02763,STEEL BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,unit_format
cpse-06733,erp,BOLT_B-06733,STEEL FASTENER M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,terminology
cpse-02252,catalogue,CABLE-02252,POWER CABLE 4 CORE 240VAC,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,unit_format
cpse-00798,maintenance,UNRELATED_66-00798,UNRELATED MATERIAL 66 CERAMIC LINER,"{""size"": ""166 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_66,unrelated
cpse-05907,maintenance,BOLT_M12-05907,STEEL FASTENER M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,terminology
cpse-05722,erp,FLANGE-05722,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,abbreviation
cpse-08225,catalogue,UNRELATED_685-08225,UNRELATED MATERIAL 685 CERAMIC LINER,"{""size"": ""785 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_685,unrelated
cpse-01140,maintenance,MOTOR-01140,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,terminology
cpse-09462,maintenance,PIPE-09462,CARBON STEEL PIPE 50mm SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,unit_format
cpse-04430,catalogue,BOLT_C-04430,STEEL FASTENER M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,terminology
cpse-07987,erp,UNRELATED_665-07987,UNRELATED MATERIAL 665 CERAMIC LINER,"{""size"": ""765 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_665,unrelated
cpse-09185,catalogue,WASHER-09185,STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,exact
cpse-01543,erp,VALVE-01543,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,abbreviation
cpse-00959,catalogue,UNRELATED_79-00959,UNRELATED MATERIAL 79 CERAMIC LINER,"{""size"": ""179 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_79,unrelated
cpse-00305,catalogue,WASHER-00305,MATÉRIEL STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,multilingual
cpse-00957,maintenance,BEARING-00957,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,unit_format
cpse-00476,catalogue,UNRELATED_39-00476,UNRELATED MATERIAL 39 CERAMIC LINER,"{""size"": ""139 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_39,unrelated
cpse-05132,catalogue,CABLE-05132,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,exact
cpse-09746,catalogue,BOLT_C-09746,CARBON STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,near_duplicate
cpse-00734,catalogue,BOLT_C-00734,STEEL FASTENER M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,terminology
cpse-01316,catalogue,UNRELATED_109-01316,UNRELATED MATERIAL 109 CERAMIC LINER,"{""size"": ""209 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_109,unrelated
cpse-00321,maintenance,BEARING-00321,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,terminology
cpse-01696,erp,NUT_M10-01696,CARBON STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,near_duplicate
cpse-05563,erp,VALVE-05563,GATE VALVE 50mm 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,unit_format
cpse-01918,erp,UNRELATED_159-01918,UNRELATED MATERIAL 159 CERAMIC LINER,"{""size"": ""259 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_159,unrelated
cpse-00193,erp,BOLT_B-00193,БОЛТ СТАЛЬ M10 КЛАСС B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,multilingual
cpse-08839,erp,VALVE-08839,GATE VALVE 50mm 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,unit_format
cpse-05925,maintenance,BEARING-05925,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,abbreviation
cpse-06805,erp,BOLT_B-06805,STEEL BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,exact
cpse-06406,erp,FLANGE-06406,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,exact
cpse-04848,maintenance,MOTOR-04848,MATÉRIEL INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,multilingual
cpse-00531,maintenance,BOLT_M12-00531,STEEL FASTENER M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,terminology
cpse-07260,maintenance,MOTOR-07260,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,exact
cpse-00902,catalogue,BOLT_C-00902,STEEL FASTENER M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,terminology
cpse-00551,catalogue,GASKET-00551,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,unit_format
cpse-02591,catalogue,GASKET-02591,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,exact
cpse-07630,erp,UNRELATED_635-07630,UNRELATED MATERIAL 635 CERAMIC LINER,"{""size"": ""735 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_635,unrelated
cpse-06400,erp,NUT_M10-06400,CARBON STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,near_duplicate
cpse-09440,catalogue,CABLE-09440,CÂBLE PUISSANCE 4 ÂMES 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,multilingual
cpse-01030,erp,FLANGE-01030,WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,exact
cpse-04780,erp,NUT_M10-04780,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,terminology
cpse-05130,maintenance,PIPE-05130,CARBON STEEL TUBE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,terminology
cpse-09840,maintenance,MOTOR-09840,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,unit_format
cpse-07739,catalogue,GASKET-07739,MATÉRIEL SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,multilingual
cpse-00411,maintenance,BOLT_M12-00411,STEEL BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,unit_format
cpse-05579,catalogue,UNRELATED_464-05579,UNRELATED MATERIAL 464 CERAMIC LINER,"{""size"": ""564 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_464,unrelated
cpse-09157,erp,BOLT_B-09157,STEEL BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,exact
cpse-02813,catalogue,WASHER-02813,STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,terminology
cpse-06536,catalogue,CABLE-06536,POWER CABLE 4 CORE 240VAC,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,unit_format
cpse-03764,catalogue,CABLE-03764,POWER CABLE 4 CORE 240VAC,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,unit_format
cpse-00910,erp,UNRELATED_75-00910,UNRELATED MATERIAL 75 CERAMIC LINER,"{""size"": ""175 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_75,unrelated
cpse-04513,erp,BOLT_B-04513,STEEL BOLT 10 mm GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,unit_format
cpse-04739,catalogue,UNRELATED_394-04739,UNRELATED MATERIAL 394 CERAMIC LINER,"{""size"": ""494 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_394,unrelated
cpse-02983,erp,VALVE-02983,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,exact
cpse-05523,maintenance,UNRELATED_460-05523,UNRELATED MATERIAL 460 CERAMIC LINER,"{""size"": ""560 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_460,unrelated
cpse-01584,maintenance,MOTOR-01584,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,near_duplicate
cpse-07855,erp,VALVE-07855,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,exact
cpse-05706,maintenance,PIPE-05706,CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,exact
cpse-07491,maintenance,BOLT_M12-07491,STEEL BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,exact
cpse-09940,erp,UNRELATED_828-09940,UNRELATED MATERIAL 828 CERAMIC LINER,"{""size"": ""928 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_828,unrelated
cpse-06327,maintenance,BOLT_M12-06327,STEEL FASTENER M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,terminology
cpse-00713,catalogue,WASHER-00713,STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,terminology
cpse-05245,erp,BOLT_B-05245,CARBON STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,near_duplicate
cpse-02132,catalogue,CABLE-02132,CÂBLE PUISSANCE 4 ÂMES 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,multilingual
cpse-07574,catalogue,UNRELATED_631-07574,UNRELATED MATERIAL 631 CERAMIC LINER,"{""size"": ""731 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_631,unrelated
cpse-00703,erp,VALVE-00703,GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,abbreviation
cpse-04897,erp,BOLT_B-04897,БОЛТ СТАЛЬ M10 КЛАСС B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,multilingual
cpse-06264,maintenance,MOTOR-06264,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,terminology
cpse-09126,maintenance,PIPE-09126,CARBON STEEL PIPE 50mm SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,unit_format
cpse-01502,catalogue,BOLT_C-01502,БОЛТ СТАЛЬ M10 КЛАСС C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,multilingual
cpse-05742,maintenance,PIPE-05742,CARBON CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,near_duplicate
cpse-06770,catalogue,BOLT_C-06770,STEEL BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,exact
cpse-04180,erp,NUT_M10-04180,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,exact
cpse-06872,catalogue,CABLE-06872,POWER CABLE 4 CORE 240VAC,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,unit_format
cpse-02959,erp,VALVE-02959,GATE VALVE 50mm 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,unit_format
cpse-04821,maintenance,BEARING-04821,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,unit_format
cpse-05168,catalogue,CABLE-05168,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,near_duplicate
cpse-03522,maintenance,PIPE-03522,CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,exact
cpse-00413,catalogue,UNRELATED_34-00413,UNRELATED MATERIAL 34 CERAMIC LINER,"{""size"": ""134 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_34,unrelated
cpse-06785,catalogue,WASHER-06785,CARBON STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,near_duplicate
cpse-09055,erp,VALVE-09055,VÁLVULA COMPUERTA 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,multilingual
cpse-03279,maintenance,BOLT_M12-03279,STL BLT M12 GR B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,abbreviation
cpse-01715,catalogue,UNRELATED_142-01715,UNRELATED MATERIAL 142 CERAMIC LINER,"{""size"": ""242 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_142,unrelated
cpse-02338,erp,UNRELATED_194-02338,UNRELATED MATERIAL 194 CERAMIC LINER,"{""size"": ""294 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_194,unrelated
cpse-00952,erp,UNRELATED_79-00952,UNRELATED MATERIAL 79 CERAMIC LINER,"{""size"": ""179 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_79,unrelated
cpse-02249,catalogue,WASHER-02249,CARBON STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,near_duplicate
cpse-01863,maintenance,BOLT_M12-01863,STEEL BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,exact
cpse-04766,catalogue,BOLT_C-04766,STEEL FASTENER M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,terminology
cpse-08819,catalogue,GASKET-08819,SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20""}",gasket,terminology
cpse-01386,maintenance,UNRELATED_115-01386,UNRELATED MATERIAL 115 CERAMIC LINER,"{""size"": ""215 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_115,unrelated
cpse-05105,catalogue,WASHER-05105,CARBON STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,near_duplicate
cpse-01285,erp,BOLT_B-01285,БОЛТ СТАЛЬ M10 КЛАСС B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,multilingual
cpse-02581,erp,BOLT_B-02581,STEEL BOLT 10 mm GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,unit_format
cpse-02894,catalogue,BOLT_C-02894,STL BLT M10 GR C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,abbreviation
cpse-09246,maintenance,PIPE-09246,CARBON STEEL TUBE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106""}",pipe,terminology
cpse-04433,catalogue,WASHER-04433,CARBON STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,near_duplicate
cpse-03960,maintenance,MOTOR-03960,INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""voltage"": ""415 V""}",motor,unit_format
cpse-04853,catalogue,WASHER-04853,CARBON STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,near_duplicate
cpse-08108,catalogue,CABLE-08108,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,near_duplicate
cpse-02788,erp,NUT_M10-02788,CARBON STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,near_duplicate
cpse-07157,catalogue,WASHER-07157,STL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,abbreviation
cpse-01306,erp,FLANGE-01306,MATÉRIEL WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",flange,multilingual
cpse-00181,erp,BOLT_B-00181,STEEL FASTENER M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,terminology
cpse-08525,catalogue,WASHER-08525,STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089""}",washer,terminology
cpse-09212,catalogue,UNRELATED_767-09212,UNRELATED MATERIAL 767 CERAMIC LINER,"{""size"": ""867 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_767,unrelated
cpse-08476,erp,NUT_M10-08476,STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032""}",nut_m10,terminology
cpse-01357,erp,BOLT_B-01357,STEEL FASTENER M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,terminology
cpse-01421,catalogue,UNRELATED_118-01421,UNRELATED MATERIAL 118 CERAMIC LINER,"{""size"": ""218 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_118,unrelated
cpse-07503,maintenance,BOLT_M12-07503,STEEL FASTENER M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014""}",bolt_m12,terminology
cpse-00842,catalogue,BOLT_C-00842,CARBON STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_c,near_duplicate
cpse-03595,erp,VALVE-03595,VÁLVULA COMPUERTA 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600""}",valve,multilingual
cpse-02397,maintenance,BEARING-02397,DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15""}",bearing,abbreviation
cpse-08480,catalogue,CABLE-08480,POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""voltage"": ""240 V""}",cable,abbreviation
cpse-00490,erp,UNRELATED_40-00490,UNRELATED MATERIAL 40 CERAMIC LINER,"{""size"": ""140 mm"", ""standard"": ""CPSE-OTHER""}",unrelated_40,unrelated
cpse-04681,erp,BOLT_B-04681,STEEL BOLT 10 mm GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",bolt_b,unit_format
