record_id,source,material_code,description,attributes,ground_truth_group,variant
cpse-08289,erp,BPC-NEAR_MISS_0144_A-08289,STEEL BOLT M10 GRADE B ITEM NM0144,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",near_miss_0144_a,near_duplicate
cpse-00850,catalogue,HPC-EQUIVALENT_0212-00850,DEEP GROOVE BALL BEARING 6205 ITEM 0212,"{""size"": ""6205"", ""standard"": ""ISO 15-0212""}",equivalent_0212,abbreviation
cpse-01729,catalogue,BPC-EQUIVALENT_0432-01729,STEEL BOLT M10 GRADE B ITEM 0432,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0432""}",equivalent_0432,exact
cpse-06704,maintenance,ONG-EQUIVALENT_1675-06704,POWER CABLE 4 CORE 240 V बोल्ट ITEM 1675,"{""size"": ""4 core"", ""standard"": ""CPSE-1675"", ""voltage"": ""240 V""}",equivalent_1675,multilingual
cpse-02606,maintenance,SAI-EQUIVALENT_0651-02606,STEEL HEX NUT M10 GR B ITEM 0651,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0651""}",equivalent_0651,abbreviation
cpse-02801,maintenance,NTP-EQUIVALENT_0700-02801,STEEL WASHER M10 ITEM 0700,"{""size"": ""M10"", ""standard"": ""ISO 7089-0700""}",equivalent_0700,exact
cpse-05758,catalogue,POW-EQUIVALENT_1439-05758,INDUCTION MOTOR 5 KW 415 V ITEM 1439,"{""size"": ""5 kW"", ""standard"": ""CPSE-1439"", ""voltage"": ""415 V""}",equivalent_1439,abbreviation
cpse-04211,maintenance,NTP-EQUIVALENT_1052-04211,ITEM 1052 DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15-1052""}",equivalent_1052,terminology
cpse-07560,erp,HPC-EQUIVALENT_1889-07560,CARBON STEEL PIPE 50mm SCH 40 ITEM 1889,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1889""}",equivalent_1889,unit_format
cpse-06827,maintenance,COA-EQUIVALENT_1706-06827,ITEM 1706 STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1706""}",equivalent_1706,terminology
cpse-04470,erp,HPC-EQUIVALENT_1117-04470,STEEL BOLT M10 GR C ITEM 1117,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1117""}",equivalent_1117,abbreviation
cpse-00617,maintenance,COA-EQUIVALENT_0154-00617,SPIRAL WOUND GASKET DN50 ITEM 0154,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0154""}",equivalent_0154,exact
cpse-06212,maintenance,BHE-EQUIVALENT_1552-06212,STEEL WASHER 10 mm ITEM 1552,"{""size"": ""M10"", ""standard"": ""ISO 7089-1552""}",equivalent_1552,unit_format
cpse-05839,catalogue,BPC-EQUIVALENT_1459-05839,ITEM 1459 POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""standard"": ""CPSE-1459"", ""voltage"": ""240 V""}",equivalent_1459,terminology
cpse-02168,maintenance,POW-EQUIVALENT_0541-02168,STEEL BOLT 10 mm GRADE C ITEM 0541,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0541""}",equivalent_0541,unit_format
cpse-05164,catalogue,ONG-EQUIVALENT_1290-05164,GATE VALVE 50 MM 150 PSI बोल्ट ITEM 1290,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-1290""}",equivalent_1290,multilingual
cpse-05922,erp,BHE-EQUIVALENT_1480-05922,STEEL WASHER M10 ITEM 1480,"{""size"": ""M10"", ""standard"": ""ISO 7089-1480""}",equivalent_1480,abbreviation
cpse-06641,maintenance,NTP-EQUIVALENT_1660-06641,STEEL WASHER M10 ITEM 1660,"{""size"": ""M10"", ""standard"": ""ISO 7089-1660""}",equivalent_1660,exact
cpse-03697,catalogue,COA-EQUIVALENT_0924-03697,STEEL BOLT M10 GRADE B ITEM 0924,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0924""}",equivalent_0924,exact
cpse-09138,erp,POW-SINGLETON_0637-09138,UNIQUE CPSE MATERIAL 0637 CERAMIC LINER,"{""size"": ""1637 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0637,unrelated
cpse-08966,maintenance,SAI-SINGLETON_0465-08966,UNIQUE CPSE MATERIAL 0465 CERAMIC LINER,"{""size"": ""1465 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0465,unrelated
cpse-07968,erp,POW-EQUIVALENT_1991-07968,INDUCTION MOTOR 5 KW 415 V ITEM 1991,"{""size"": ""5 kW"", ""standard"": ""CPSE-1991"", ""voltage"": ""415 V""}",equivalent_1991,unit_format
cpse-06644,maintenance,ONG-EQUIVALENT_1660-06644,STEEL WASHER M10 बोल्ट ITEM 1660,"{""size"": ""M10"", ""standard"": ""ISO 7089-1660""}",equivalent_1660,multilingual
cpse-07949,maintenance,BPC-EQUIVALENT_1987-07949,POWER CABLE 4 CORE 240 V ITEM 1987,"{""size"": ""4 core"", ""standard"": ""CPSE-1987"", ""voltage"": ""240 V""}",equivalent_1987,exact
cpse-01626,erp,SAI-EQUIVALENT_0406-01626,SPIRAL WOUND GASKET DN50 ITEM 0406,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0406""}",equivalent_0406,abbreviation
cpse-06106,catalogue,SAI-EQUIVALENT_1526-06106,STEEL BOLT M12 GR B ITEM 1526,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1526""}",equivalent_1526,abbreviation
cpse-08381,maintenance,NTP-NEAR_MISS_0190_A-08381,WELD NECK FLANGE DN50 PN16 ITEM NM0190,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",near_miss_0190_a,near_duplicate
cpse-06916,catalogue,SAI-EQUIVALENT_1728-06916,STEEL BOLT 10 mm GRADE B ITEM 1728,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1728""}",equivalent_1728,unit_format
cpse-08553,erp,IOC-SINGLETON_0052-08553,UNIQUE CPSE MATERIAL 0052 CERAMIC LINER,"{""size"": ""1052 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0052,unrelated
cpse-03170,maintenance,HPC-EQUIVALENT_0792-03170,STEEL BOLT M10 GR B ITEM 0792,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0792""}",equivalent_0792,abbreviation
cpse-05597,maintenance,COA-EQUIVALENT_1399-05597,POWER CABLE 4 CORE 240 V ITEM 1399,"{""size"": ""4 core"", ""standard"": ""CPSE-1399"", ""voltage"": ""240 V""}",equivalent_1399,exact
cpse-01219,catalogue,BPC-EQUIVALENT_0304-01219,ITEM 0304 STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089-0304""}",equivalent_0304,terminology
cpse-01707,erp,COA-EQUIVALENT_0426-01707,ITEM 0426 GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0426""}",equivalent_0426,terminology
cpse-01668,erp,POW-EQUIVALENT_0416-01668,DEEP GROOVE BALL BEARING 6205 ITEM 0416,"{""size"": ""6205"", ""standard"": ""ISO 15-0416""}",equivalent_0416,unit_format
cpse-05191,catalogue,NTP-EQUIVALENT_1297-05191,ITEM 1297 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1297""}",equivalent_1297,terminology
cpse-04476,erp,SAI-EQUIVALENT_1118-04476,STEEL BOLT M12 GRADE B ITEM 1118,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1118""}",equivalent_1118,unit_format
cpse-05108,maintenance,POW-EQUIVALENT_1276-05108,STEEL WASHER 10 mm ITEM 1276,"{""size"": ""M10"", ""standard"": ""ISO 7089-1276""}",equivalent_1276,unit_format
cpse-04548,erp,POW-EQUIVALENT_1136-04548,DEEP GROOVE BALL BEARING 6205 ITEM 1136,"{""size"": ""6205"", ""standard"": ""ISO 15-1136""}",equivalent_1136,unit_format
cpse-09128,maintenance,POW-SINGLETON_0627-09128,UNIQUE CPSE MATERIAL 0627 CERAMIC LINER,"{""size"": ""1627 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0627,unrelated
cpse-08010,erp,HPC-NEAR_MISS_0004_B-08010,STEEL BOLT M10 GRADE C ITEM NM0004,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",near_miss_0004_b,near_duplicate
cpse-05917,catalogue,COA-EQUIVALENT_1479-05917,STEEL HEX NUT M10 GRADE B ITEM 1479,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1479""}",equivalent_1479,exact
cpse-08178,erp,POW-NEAR_MISS_0088_B-08178,STEEL BOLT M10 GRADE C ITEM NM0088,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",near_miss_0088_b,near_duplicate
cpse-09031,catalogue,NTP-SINGLETON_0530-09031,UNIQUE CPSE MATERIAL 0530 CERAMIC LINER,"{""size"": ""1530 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0530,unrelated
cpse-01562,maintenance,BHE-EQUIVALENT_0390-01562,GATE VALVE 50 MM 150 PSI ITEM 0390,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0390""}",equivalent_0390,abbreviation
cpse-02648,maintenance,POW-EQUIVALENT_0661-02648,STEEL BOLT 10 mm GRADE C ITEM 0661,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0661""}",equivalent_0661,unit_format
cpse-05493,erp,IOC-EQUIVALENT_1373-05493,CARBON STEEL PIPE 50 MM SCH 40 ITEM 1373,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1373""}",equivalent_1373,exact
cpse-07127,maintenance,COA-EQUIVALENT_1781-07127,ITEM 1781 CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1781""}",equivalent_1781,terminology
cpse-09944,maintenance,ONG-SINGLETON_1443-09944,UNIQUE CPSE MATERIAL 1443 CERAMIC LINER,"{""size"": ""2443 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1443,unrelated
cpse-03961,catalogue,NTP-EQUIVALENT_0990-03961,GATE VALVE 50 MM 150 PSI ITEM 0990,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0990""}",equivalent_0990,exact
cpse-05960,maintenance,HPC-EQUIVALENT_1489-05960,STEEL BOLT 10 mm GRADE C ITEM 1489,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1489""}",equivalent_1489,unit_format
cpse-03184,catalogue,ONG-EQUIVALENT_0795-03184,STEEL HEX NUT M10 GRADE B बोल्ट ITEM 0795,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0795""}",equivalent_0795,multilingual
cpse-04525,catalogue,GAI-EQUIVALENT_1131-04525,STEEL HEX NUT M10 GRADE B ITEM 1131,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1131""}",equivalent_1131,exact
cpse-03026,maintenance,SAI-EQUIVALENT_0756-03026,STEEL BOLT M10 GR B ITEM 0756,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0756""}",equivalent_0756,abbreviation
cpse-05790,erp,HPC-EQUIVALENT_1447-05790,POWER CABLE 4 CORE 240 V ITEM 1447,"{""size"": ""4 core"", ""standard"": ""CPSE-1447"", ""voltage"": ""240 V""}",equivalent_1447,abbreviation
cpse-01537,catalogue,COA-EQUIVALENT_0384-01537,STEEL BOLT M10 GRADE B ITEM 0384,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0384""}",equivalent_0384,exact
cpse-02126,maintenance,SAI-EQUIVALENT_0531-02126,STEEL HEX NUT M10 GR B ITEM 0531,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0531""}",equivalent_0531,abbreviation
cpse-04007,maintenance,COA-EQUIVALENT_1001-04007,ITEM 1001 CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1001""}",equivalent_1001,terminology
cpse-02817,erp,COA-EQUIVALENT_0704-02817,DEEP GROOVE BALL BEARING 6205 ITEM 0704,"{""size"": ""6205"", ""standard"": ""ISO 15-0704""}",equivalent_0704,exact
cpse-01652,maintenance,BHE-EQUIVALENT_0412-01652,STEEL WASHER 10 mm ITEM 0412,"{""size"": ""M10"", ""standard"": ""ISO 7089-0412""}",equivalent_0412,unit_format
cpse-08087,maintenance,COA-NEAR_MISS_0043_A-08087,CARBON STEEL PIPE 10 MM SCH 40 ITEM NM0043,"{""size"": ""10 mm"", ""standard"": ""ASTM A106""}",near_miss_0043_a,near_duplicate
cpse-00893,maintenance,IOC-EQUIVALENT_0223-00893,POWER CABLE 4 CORE 240 V ITEM 0223,"{""size"": ""4 core"", ""standard"": ""CPSE-0223"", ""voltage"": ""240 V""}",equivalent_0223,exact
cpse-04101,erp,NTP-EQUIVALENT_1025-04101,CARBON STEEL PIPE 50 MM SCH 40 ITEM 1025,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1025""}",equivalent_1025,exact
cpse-01527,erp,COA-EQUIVALENT_0381-01527,ITEM 0381 WELD NECK FLANGE DN50 PN16,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0381""}",equivalent_0381,terminology
cpse-03236,maintenance,SAI-EQUIVALENT_0808-03236,STEEL WASHER 10 mm ITEM 0808,"{""size"": ""M10"", ""standard"": ""ISO 7089-0808""}",equivalent_0808,unit_format
cpse-01192,catalogue,BHE-EQUIVALENT_0297-01192,WELD NECK FLANGE DN50 PN16 ITEM 0297,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0297""}",equivalent_0297,unit_format
cpse-00239,maintenance,BPC-EQUIVALENT_0059-00239,ITEM 0059 INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""standard"": ""CPSE-0059"", ""voltage"": ""415 V""}",equivalent_0059,terminology
cpse-03148,catalogue,POW-EQUIVALENT_0786-03148,GATE VALVE 50mm 150 PSI ITEM 0786,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0786""}",equivalent_0786,unit_format
cpse-04911,erp,NTP-EQUIVALENT_1227-04911,ITEM 1227 STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1227""}",equivalent_1227,terminology
cpse-03798,erp,POW-EQUIVALENT_0949-03798,STEEL BOLT M10 GR C ITEM 0949,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0949""}",equivalent_0949,abbreviation
cpse-05475,erp,GAI-EQUIVALENT_1368-05475,ITEM 1368 STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1368""}",equivalent_1368,terminology
cpse-04082,maintenance,BHE-EQUIVALENT_1020-04082,STEEL BOLT M10 GR B ITEM 1020,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1020""}",equivalent_1020,abbreviation
cpse-09218,maintenance,POW-SINGLETON_0717-09218,UNIQUE CPSE MATERIAL 0717 CERAMIC LINER,"{""size"": ""1717 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0717,unrelated
cpse-05479,catalogue,BPC-EQUIVALENT_1369-05479,ITEM 1369 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1369""}",equivalent_1369,terminology
cpse-04975,catalogue,GAI-EQUIVALENT_1243-04975,ITEM 1243 POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""standard"": ""CPSE-1243"", ""voltage"": ""240 V""}",equivalent_1243,terminology
cpse-05389,catalogue,BPC-EQUIVALENT_1347-05389,STEEL HEX NUT M10 GRADE B ITEM 1347,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1347""}",equivalent_1347,exact
cpse-07057,catalogue,COA-EQUIVALENT_1764-07057,STEEL BOLT M10 GRADE B ITEM 1764,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1764""}",equivalent_1764,exact
cpse-05272,catalogue,BHE-EQUIVALENT_1317-05272,WELD NECK FLANGE DN50 PN16 ITEM 1317,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1317""}",equivalent_1317,unit_format
cpse-08882,maintenance,BHE-SINGLETON_0381-08882,UNIQUE CPSE MATERIAL 0381 CERAMIC LINER,"{""size"": ""1381 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0381,unrelated
cpse-08125,catalogue,GAI-NEAR_MISS_0062_A-08125,WELD NECK FLANGE DN50 PN16 ITEM NM0062,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",near_miss_0062_a,near_duplicate
cpse-03599,maintenance,BPC-EQUIVALENT_0899-03599,ITEM 0899 INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""standard"": ""CPSE-0899"", ""voltage"": ""415 V""}",equivalent_0899,terminology
cpse-04290,erp,HPC-EQUIVALENT_1072-04290,STEEL WASHER M10 ITEM 1072,"{""size"": ""M10"", ""standard"": ""ISO 7089-1072""}",equivalent_1072,abbreviation
cpse-00821,maintenance,NTP-EQUIVALENT_0205-00821,STEEL BOLT M10 GRADE C ITEM 0205,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0205""}",equivalent_0205,exact
cpse-07653,erp,IOC-EQUIVALENT_1913-07653,CARBON STEEL PIPE 50 MM SCH 40 ITEM 1913,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1913""}",equivalent_1913,exact
cpse-02309,maintenance,BPC-EQUIVALENT_0577-02309,STEEL BOLT M10 GRADE C ITEM 0577,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0577""}",equivalent_0577,exact
cpse-01894,catalogue,ONG-EQUIVALENT_0473-01894,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0473,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0473""}",equivalent_0473,abbreviation
cpse-03641,maintenance,NTP-EQUIVALENT_0910-03641,SPIRAL WOUND GASKET DN50 ITEM 0910,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0910""}",equivalent_0910,exact
cpse-04365,erp,GAI-EQUIVALENT_1091-04365,INDUCTION MOTOR 5 KW 415 V ITEM 1091,"{""size"": ""5 kW"", ""standard"": ""CPSE-1091"", ""voltage"": ""415 V""}",equivalent_1091,exact
cpse-05156,maintenance,SAI-EQUIVALENT_1288-05156,STEEL WASHER 10 mm ITEM 1288,"{""size"": ""M10"", ""standard"": ""ISO 7089-1288""}",equivalent_1288,unit_format
cpse-08483,maintenance,IOC-NEAR_MISS_0241_A-08483,POWER CABLE 4 CORE 240 V ITEM NM0241,"{""size"": ""4 core"", ""voltage"": ""240 V""}",near_miss_0241_a,near_duplicate
cpse-00948,erp,POW-EQUIVALENT_0236-00948,DEEP GROOVE BALL BEARING 6205 ITEM 0236,"{""size"": ""6205"", ""standard"": ""ISO 15-0236""}",equivalent_0236,unit_format
cpse-01569,erp,BPC-EQUIVALENT_0392-01569,DEEP GROOVE BALL BEARING 6205 ITEM 0392,"{""size"": ""6205"", ""standard"": ""ISO 15-0392""}",equivalent_0392,exact
cpse-05503,catalogue,IOC-EQUIVALENT_1375-05503,ITEM 1375 POWER CABLE 4 CORE 240 V,"{""size"": ""4 core"", ""standard"": ""CPSE-1375"", ""voltage"": ""240 V""}",equivalent_1375,terminology
cpse-05397,erp,COA-EQUIVALENT_1349-05397,CARBON STEEL PIPE 50 MM SCH 40 ITEM 1349,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1349""}",equivalent_1349,exact
cpse-05112,erp,BHE-EQUIVALENT_1277-05112,CARBON STEEL PIPE 50mm SCH 40 ITEM 1277,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1277""}",equivalent_1277,unit_format
cpse-07778,maintenance,POW-EQUIVALENT_1944-07778,STEEL BOLT M10 GR B ITEM 1944,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1944""}",equivalent_1944,abbreviation
cpse-08634,erp,ONG-SINGLETON_0133-08634,UNIQUE CPSE MATERIAL 0133 CERAMIC LINER,"{""size"": ""1133 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0133,unrelated
cpse-08522,maintenance,BHE-SINGLETON_0021-08522,UNIQUE CPSE MATERIAL 0021 CERAMIC LINER,"{""size"": ""1021 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0021,unrelated
cpse-08750,maintenance,HPC-SINGLETON_0249-08750,UNIQUE CPSE MATERIAL 0249 CERAMIC LINER,"{""size"": ""1249 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0249,unrelated
cpse-04946,maintenance,SAI-EQUIVALENT_1236-04946,STEEL BOLT M10 GR B ITEM 1236,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1236""}",equivalent_1236,abbreviation
cpse-07078,catalogue,POW-EQUIVALENT_1769-07078,CARBON STEEL PIPE 50 MM SCH 40 ITEM 1769,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1769""}",equivalent_1769,abbreviation
cpse-02837,maintenance,COA-EQUIVALENT_0709-02837,STEEL BOLT M10 GRADE C ITEM 0709,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0709""}",equivalent_0709,exact
cpse-00593,maintenance,IOC-EQUIVALENT_0148-00593,STEEL WASHER M10 ITEM 0148,"{""size"": ""M10"", ""standard"": ""ISO 7089-0148""}",equivalent_0148,exact
cpse-05876,maintenance,SAI-EQUIVALENT_1468-05876,STEEL WASHER 10 mm ITEM 1468,"{""size"": ""M10"", ""standard"": ""ISO 7089-1468""}",equivalent_1468,unit_format
cpse-07635,erp,GAI-EQUIVALENT_1908-07635,ITEM 1908 STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1908""}",equivalent_1908,terminology
cpse-04312,catalogue,BHE-EQUIVALENT_1077-04312,WELD NECK FLANGE DN50 PN16 ITEM 1077,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1077""}",equivalent_1077,unit_format
cpse-01294,catalogue,ONG-EQUIVALENT_0323-01294,INDUCTION MOTOR 5 KW 415 V ITEM 0323,"{""size"": ""5 kW"", ""standard"": ""CPSE-0323"", ""voltage"": ""415 V""}",equivalent_0323,abbreviation
cpse-09797,maintenance,COA-SINGLETON_1296-09797,UNIQUE CPSE MATERIAL 1296 CERAMIC LINER,"{""size"": ""2296 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1296,unrelated
cpse-05535,erp,GAI-EQUIVALENT_1383-05535,ITEM 1383 STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1383""}",equivalent_1383,terminology
cpse-01827,erp,COA-EQUIVALENT_0456-01827,ITEM 0456 STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0456""}",equivalent_0456,terminology
cpse-06583,catalogue,IOC-EQUIVALENT_1645-06583,ITEM 1645 STEEL HEX BOLT M10 GRADE C,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1645""}",equivalent_1645,terminology
cpse-06274,catalogue,ONG-EQUIVALENT_1568-06274,DEEP GROOVE BALL BEARING 6205 ITEM 1568,"{""size"": ""6205"", ""standard"": ""ISO 15-1568""}",equivalent_1568,abbreviation
cpse-02751,erp,NTP-EQUIVALENT_0687-02751,ITEM 0687 STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0687""}",equivalent_0687,terminology
cpse-05419,catalogue,BPC-EQUIVALENT_1354-05419,ITEM 1354 SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1354""}",equivalent_1354,terminology
cpse-03825,erp,GAI-EQUIVALENT_0956-03825,DEEP GROOVE BALL BEARING 6205 ITEM 0956,"{""size"": ""6205"", ""standard"": ""ISO 15-0956""}",equivalent_0956,exact
cpse-05548,catalogue,POW-EQUIVALENT_1386-05548,GATE VALVE 50mm 150 PSI ITEM 1386,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-1386""}",equivalent_1386,unit_format
cpse-09354,erp,ONG-SINGLETON_0853-09354,UNIQUE CPSE MATERIAL 0853 CERAMIC LINER,"{""size"": ""1853 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0853,unrelated
cpse-03614,maintenance,ONG-EQUIVALENT_0903-03614,STEEL HEX NUT M10 GR B ITEM 0903,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0903""}",equivalent_0903,abbreviation
cpse-07674,erp,ONG-EQUIVALENT_1918-07674,SPIRAL WOUND GASKET DN50 ITEM 1918,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1918""}",equivalent_1918,abbreviation
cpse-09084,erp,ONG-SINGLETON_0583-09084,UNIQUE CPSE MATERIAL 0583 CERAMIC LINER,"{""size"": ""1583 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0583,unrelated
cpse-01675,catalogue,GAI-EQUIVALENT_0418-01675,ITEM 0418 SPIRAL WOUND GASKET DN50,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0418""}",equivalent_0418,terminology
cpse-02035,catalogue,GAI-EQUIVALENT_0508-02035,ITEM 0508 STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089-0508""}",equivalent_0508,terminology
cpse-01482,erp,BHE-EQUIVALENT_0370-01482,SPIRAL WOUND GASKET DN50 ITEM 0370,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0370""}",equivalent_0370,abbreviation
cpse-08115,erp,GAI-NEAR_MISS_0057_A-08115,POWER CABLE 4 CORE 240 V ITEM NM0057,"{""size"": ""4 core"", ""voltage"": ""240 V""}",near_miss_0057_a,near_duplicate
cpse-02493,erp,IOC-EQUIVALENT_0623-02493,INDUCTION MOTOR 5 KW 415 V ITEM 0623,"{""size"": ""5 kW"", ""standard"": ""CPSE-0623"", ""voltage"": ""415 V""}",equivalent_0623,exact
cpse-05142,erp,BHE-EQUIVALENT_1285-05142,STEEL BOLT M10 GR C ITEM 1285,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1285""}",equivalent_1285,abbreviation
cpse-09556,catalogue,SAI-SINGLETON_1055-09556,UNIQUE CPSE MATERIAL 1055 CERAMIC LINER,"{""size"": ""2055 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1055,unrelated
cpse-05249,maintenance,BPC-EQUIVALENT_1312-05249,STEEL WASHER M10 ITEM 1312,"{""size"": ""M10"", ""standard"": ""ISO 7089-1312""}",equivalent_1312,exact
cpse-02376,erp,SAI-EQUIVALENT_0593-02376,CARBON STEEL PIPE 50mm SCH 40 ITEM 0593,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0593""}",equivalent_0593,unit_format
cpse-09887,maintenance,COA-SINGLETON_1386-09887,UNIQUE CPSE MATERIAL 1386 CERAMIC LINER,"{""size"": ""2386 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1386,unrelated
